generation,best_fitness,mean_fitness
2.800000000000000000e+01,8.533830094295078439e+00,5.730188437153956649e+00
2.900000000000000000e+01,8.533830094295078439e+00,4.913509834769707041e+00
3.000000000000000000e+01,8.533830094295078439e+00,4.667137633173689792e+00
3.100000000000000000e+01,8.533830094295078439e+00,5.365320002601578153e+00
3.200000000000000000e+01,8.533830094295078439e+00,5.200535875122602292e+00
3.300000000000000000e+01,8.533830094295078439e+00,6.286070237192308063e+00
3.400000000000000000e+01,8.533830094295078439e+00,6.760947667806907369e+00
3.500000000000000000e+01,8.533830094295078439e+00,6.242800826687262550e+00
3.600000000000000000e+01,8.533830094295078439e+00,5.058489449344426347e+00
3.700000000000000000e+01,8.533830094295078439e+00,6.211165183421904601e+00
3.800000000000000000e+01,8.533830094295078439e+00,6.656408771570831107e+00
3.900000000000000000e+01,8.533830094295078439e+00,5.233059885275302747e+00
4.000000000000000000e+01,8.533830094295078439e+00,7.708224952357243254e+00
4.100000000000000000e+01,8.533830094295078439e+00,7.175348649911401644e+00
4.200000000000000000e+01,8.533830094295078439e+00,5.961183030145594586e+00
4.300000000000000000e+01,8.533830094295078439e+00,5.617473663298619968e+00
4.400000000000000000e+01,8.533830094295078439e+00,5.175889723246402951e+00
4.500000000000000000e+01,8.562003706059391206e+00,6.111725940978885774e+00
4.600000000000000000e+01,8.562003706059391206e+00,4.485727729288464083e+00
4.700000000000000000e+01,8.562003706059391206e+00,4.745166974622893719e+00
4.800000000000000000e+01,8.562003706059391206e+00,5.533116726449575751e+00
4.900000000000000000e+01,8.562003706059391206e+00,5.344725550889416255e+00
5.000000000000000000e+01,8.562003706059391206e+00,6.137475756943957528e+00
5.100000000000000000e+01,8.562003706059391206e+00,5.330669193065348033e+00
5.200000000000000000e+01,8.562003706059391206e+00,4.949692303025956086e+00
5.300000000000000000e+01,8.562003706059391206e+00,6.071966690081144868e+00
5.400000000000000000e+01,8.562003706059391206e+00,6.132920539472475063e+00
5.500000000000000000e+01,8.562003706059391206e+00,5.377900002548574143e+00
5.600000000000000000e+01,8.562003706059391206e+00,5.755911220058253619e+00
5.700000000000000000e+01,8.562003706059391206e+00,5.753870944272751586e+00
5.800000000000000000e+01,8.562003706059391206e+00,5.551341959192782838e+00
5.900000000000000000e+01,8.562003706059391206e+00,5.843728847760572442e+00
6.000000000000000000e+01,8.562003706059391206e+00,5.715906484023773437e+00
6.100000000000000000e+01,8.562003706059391206e+00,5.789576565581546319e+00
6.200000000000000000e+01,8.562003706059391206e+00,7.018794228307254635e+00
6.300000000000000000e+01,8.562003706059391206e+00,6.724468725674688230e+00
6.400000000000000000e+01,8.562003706059391206e+00,6.131373437753818934e+00
6.500000000000000000e+01,8.562003706059391206e+00,5.858551973580728323e+00
6.600000000000000000e+01,8.562003706059391206e+00,6.110466578547786298e+00
6.700000000000000000e+01,8.562003706059391206e+00,6.107366866803933370e+00
6.800000000000000000e+01,8.562003706059391206e+00,5.156827225983001028e+00
